dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
l6i9pVK2ky2,201811,A55dVNoHGEt,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,AAD16JuwOTW,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,AjmcwZso2nI,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,B2xrUCZsKvW,jF6cd1dU990,,24,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,BXorKBXEKv0,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,BZJ86Bcx97b,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,D2QYM4u2zLx,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,D9gXbDcgLBs,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,DuamJ92EoKF,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,E2xPn5Nizi7,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,E5oDewyrtiw,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,EfcqpK711vX,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,EiYMzaUdqZC,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,EpY6mxMB5BM,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,F2QLsciVkdg,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,FNRq1owDLil,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,FZ6HhFrJvEt,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,GTT9ldtimfa,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,GuCRztcljEs,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,H8tlCjFZkZp,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,HN6aTsM4QsW,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,HtEMrABlow9,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,I6DHuHO6aW1,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,IkuYPoTSzh6,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,JjuEecpOuyD,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,K20sgY6YJlR,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,KRL3eXcM1Qu,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,M8tsjR0bHH0,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,MLdM7fa1gm3,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,MwRndwhV4ic,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,NELXfODqkAH,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,NUJMk2HrGKq,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,NlyjxHuFLcj,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Nz7DdmnSo19,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,ONK6zzBcoUd,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,OWSEMgV8soN,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,OcFOVtak37L,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,PG191xLu5Kh,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,PMlKNsmJnch,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,PicxoKa9Fcn,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,PkrWIkAgFTl,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,PrZ6w2gsdao,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Q4oXUFdTiKF,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,RG83TLWuP6B,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Rb3G7NEU8xu,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,RdAmTGizx8L,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,RoCx0wMPOFi,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,RoUYjQqQKcD,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,SULKlJEmZ6G,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,SYXmuICvTcN,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,SZfWjwl9za4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,T233TRlr4Oi,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,T4TNPx1loSV,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,T7y0nz2qsGJ,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,TIce6Zmv4ht,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,TK1aZ7rnE2m,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,UAX3lWWAfLt,jF6cd1dU990,,9,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,UNZJkWAAY4L,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,UPtFR2q8rxn,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,UtLxLliaas8,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,V1pU5zowkHA,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,VPv1fdtbIcf,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Vrk2ADgr1gt,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,W4mAa6wRkPr,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,We5EGKFrvL9,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,XMeE8tiBlCN,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Y3RI78Vyoj2,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,YOBmu9CXNsb,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,YWO3XF03oUk,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,Zj0YzOSi4GB,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,av6ts4Npv6C,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,bAW140uFwlr,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,bYjBazVObHK,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,cKNMjkCv6Ne,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,cML2O0Y5urU,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,cMO6wTE2jfp,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,cRBP6oHfkl7,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,cel2FRf1BTL,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,d9TLN3eq2Zn,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,dNU0m7vxYmC,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,e6dGH6wDxWF,jF6cd1dU990,,26,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,eDjNn2vn0V8,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,eMnI3PKYZcJ,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,eO0EFwUPxXV,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,eQpbiCWNsen,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,eZsyZzrPNWj,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,fNaCqIjoREc,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,fTSaWY1pzW8,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,fy4UAe8WycA,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,gB5msJXYqi3,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,h0qo6CUFlce,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,hSnC4R4RqoU,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,i4wr3dvAvkZ,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,iIj56268Js4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,ilUO2aKgNJ4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,j4P6U3xOulI,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,jHY6BqHdRC4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,jkI0Qt22Vum,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,jwF8bPPkaje,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,kDWjvQ08J30,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,kJLfIxxGwcq,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,kxcTcosUZS4,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,lVcAu4vLljR,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,liHfBLU2YPq,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,luR5wtWc3lU,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,lviUCLkf5JP,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,mBuKfKfI3Pc,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,mhsbX2lvQO0,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,mzuNFg1Mx69,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,nRVSLGrSwUB,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,ntZ5oQV9221,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,o5usJTUBu1U,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,oUCviRX0mbL,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,oseYrSnwiO4,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,pEpNMmbB86Y,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,ptnClFZuRgm,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,rPQHhoZ0pUI,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,rxwA3feXlsv,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,s3v5lgvAame,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,sArM7mYLgCH,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,sPNsZ2pz5Rp,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,seH3t681yNo,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,seJf1An0i9r,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,sehxsIizo5W,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,sheNdFEkizC,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,srWbZtfuc4b,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,t0PeB9bRxEF,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,tDACiGlVIab,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,u3mRNnTBFQR,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,uGCYJy1MEts,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,ua4KtwoCXTb,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,v9gn5I7YiEO,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,w4Wbvh93cR5,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,w9OXTixiNTu,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,xV81RS4pjrj,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,xjvW0SDADOv,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,y41CvHMIKKF,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,yjdbzl5GIhW,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,zpZe3QseTDL,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
l6i9pVK2ky2,201811,zuq2otNo4Sk,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,A4HQc9njgJm,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,A4lPaACKXgz,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,A55dVNoHGEt,jF6cd1dU990,,55,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,AAD16JuwOTW,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,AjmcwZso2nI,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,B2xrUCZsKvW,jF6cd1dU990,,70,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,BXorKBXEKv0,jF6cd1dU990,,13,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,BZJ86Bcx97b,jF6cd1dU990,,12,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,D2QYM4u2zLx,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,D9gXbDcgLBs,jF6cd1dU990,,20,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,DuamJ92EoKF,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,E2xPn5Nizi7,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,E5oDewyrtiw,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,EfcqpK711vX,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,EiYMzaUdqZC,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,EpY6mxMB5BM,jF6cd1dU990,,9,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,F2QLsciVkdg,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,FNRq1owDLil,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,FZ6HhFrJvEt,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,GTT9ldtimfa,jF6cd1dU990,,11,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,GuCRztcljEs,jF6cd1dU990,,13,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,H8tlCjFZkZp,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,HN6aTsM4QsW,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,HtEMrABlow9,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,I6DHuHO6aW1,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,IkuYPoTSzh6,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,JjuEecpOuyD,jF6cd1dU990,,18,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,K20sgY6YJlR,jF6cd1dU990,,18,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,KRL3eXcM1Qu,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,M8tsjR0bHH0,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,MLdM7fa1gm3,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,MwRndwhV4ic,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,NELXfODqkAH,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,NUJMk2HrGKq,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,NlyjxHuFLcj,jF6cd1dU990,,17,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Nz7DdmnSo19,jF6cd1dU990,,20,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,ONK6zzBcoUd,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,OWSEMgV8soN,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,OcFOVtak37L,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,PG191xLu5Kh,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,PMlKNsmJnch,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,PicxoKa9Fcn,jF6cd1dU990,,10,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,PkrWIkAgFTl,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,PrZ6w2gsdao,jF6cd1dU990,,11,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Q4oXUFdTiKF,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,RG83TLWuP6B,jF6cd1dU990,,21,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Rb3G7NEU8xu,jF6cd1dU990,,15,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,RdAmTGizx8L,jF6cd1dU990,,15,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,RoCx0wMPOFi,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,RoUYjQqQKcD,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,SULKlJEmZ6G,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,SYXmuICvTcN,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,SZfWjwl9za4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,T233TRlr4Oi,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,T4TNPx1loSV,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,T7y0nz2qsGJ,jF6cd1dU990,,21,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,TIce6Zmv4ht,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,TK1aZ7rnE2m,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,UAX3lWWAfLt,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,UNZJkWAAY4L,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,UPtFR2q8rxn,jF6cd1dU990,,25,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,UtLxLliaas8,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,V1pU5zowkHA,jF6cd1dU990,,16,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,VPv1fdtbIcf,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Vrk2ADgr1gt,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,W4mAa6wRkPr,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,We5EGKFrvL9,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,XMeE8tiBlCN,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Y3RI78Vyoj2,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,YOBmu9CXNsb,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,YWO3XF03oUk,jF6cd1dU990,,5,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,Zj0YzOSi4GB,jF6cd1dU990,,10,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,av6ts4Npv6C,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,bAW140uFwlr,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,bYjBazVObHK,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,cKNMjkCv6Ne,jF6cd1dU990,,19,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,cML2O0Y5urU,jF6cd1dU990,,4,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,cMO6wTE2jfp,jF6cd1dU990,,14,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,cRBP6oHfkl7,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,cel2FRf1BTL,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,d9TLN3eq2Zn,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,dNU0m7vxYmC,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,e6dGH6wDxWF,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,eDjNn2vn0V8,jF6cd1dU990,,8,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,eMnI3PKYZcJ,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,eO0EFwUPxXV,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,eQpbiCWNsen,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,eZsyZzrPNWj,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,fNaCqIjoREc,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,fTSaWY1pzW8,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,fy4UAe8WycA,jF6cd1dU990,,11,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,gB5msJXYqi3,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,h0qo6CUFlce,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,hSnC4R4RqoU,jF6cd1dU990,,13,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,i4wr3dvAvkZ,jF6cd1dU990,,18,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,iIj56268Js4,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,ilUO2aKgNJ4,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,j4P6U3xOulI,jF6cd1dU990,,12,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,jHY6BqHdRC4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,jkI0Qt22Vum,jF6cd1dU990,,18,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,jwF8bPPkaje,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,kDWjvQ08J30,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,kJLfIxxGwcq,jF6cd1dU990,,36,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,kxcTcosUZS4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,lVcAu4vLljR,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,liHfBLU2YPq,jF6cd1dU990,,9,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,luR5wtWc3lU,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,lviUCLkf5JP,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,mBuKfKfI3Pc,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,mhsbX2lvQO0,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,mzuNFg1Mx69,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,nRVSLGrSwUB,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
m6TrDfEKS13,201811,ntZ5oQV9221,jF6cd1dU990,,22,openmrs.reporting,2019-01-11
